"object_number","object_name","dimensions","reproduction.path"
"NK2842","schilderij","hoogte 128 cm; breedte 114 cm; diepte 4.5 cm; hoogte 114 cm; breedte 97 cm","NK_collectie/images_remove_frame/6262902c-f34e-28a9-22b7-ce359dbc3913.jpg"
"NK2842","schilderij","hoogte 128 cm; breedte 114 cm; diepte 4.5 cm; hoogte 114 cm; breedte 97 cm","NK_collectie/images_remove_frame/f647977c-3c4d-bb63-ba5a-f32ac32a3452.jpg"
"NK2843","schilderij","hoogte 73.5 cm; breedte 106 cm","NK_collectie/images_remove_frame/17d0fb29-2a6f-8db3-3a32-8aee78e2aaaf.jpg"
"NK2843","schilderij","hoogte 73.5 cm; breedte 106 cm","NK_collectie/images_remove_frame/5da3c479-6b03-8ca2-cfbe-2790fae65be2.jpg"
"NK2843","schilderij","hoogte 73.5 cm; breedte 106 cm","NK_collectie/images_remove_frame/5940ae32-8b37-fb0b-1067-63cddcad0dcb.jpg"
"NK2844","schilderij","hoogte 120 cm; breedte 140.5 cm; diepte 12 cm; breedte 100.5 cm; hoogte 97.5 cm; breedte 118.5 cm","NK_collectie/images_remove_frame/56459175-aba0-5b05-fbbf-b32f79b94511.jpg"
"NK2844","schilderij","hoogte 120 cm; breedte 140.5 cm; diepte 12 cm; breedte 100.5 cm; hoogte 97.5 cm; breedte 118.5 cm","NK_collectie/images_remove_frame/8075a7e5-9093-115a-deb1-3e07851b1ef1.jpg"
"NK2844","schilderij","hoogte 120 cm; breedte 140.5 cm; diepte 12 cm; breedte 100.5 cm; hoogte 97.5 cm; breedte 118.5 cm","NK_collectie/images_remove_frame/4528409b-4967-63f2-4135-54f0fec2f9f1.jpg"
"NK2844","schilderij","hoogte 120 cm; breedte 140.5 cm; diepte 12 cm; breedte 100.5 cm; hoogte 97.5 cm; breedte 118.5 cm","NK_collectie/images_remove_frame/f7bb619b-70a4-430f-d8ac-e4721019db08.jpg"
"NK285","kan","hoogte 33 cm; diameter 12.5 cm","NK_collectie/images_remove_frame/097819b5-afa3-18f7-a949-2edaca82db38.jpg"
"NK285","kan","hoogte 33 cm; diameter 12.5 cm","NK_collectie/images_remove_frame/8c283e95-6be3-6926-5f69-d84b2d0edc69.jpg"
"NK285","kan","hoogte 33 cm; diameter 12.5 cm","NK_collectie/images_remove_frame/94f39fbc-239d-0c5f-e5a2-2e4558b12b3b.jpg"
"NK285","kan","hoogte 33 cm; diameter 12.5 cm","NK_collectie/images_remove_frame/df458910-abfe-ec11-9cde-24ab49aa11bc.jpg"
"NK285","kan","hoogte 33 cm; diameter 12.5 cm","NK_collectie/images_remove_frame/04c09ed4-89a7-3eea-fe90-15f3fbb28584.jpg"
"NK2852","schilderij","hoogte 56 cm; breedte 53.5 cm","NK_collectie/images_remove_frame/76a73128-8ebb-80e3-5987-810bc3205b71.jpg"
"NK2852","schilderij","hoogte 56 cm; breedte 53.5 cm","NK_collectie/images_remove_frame/9bd26d90-90b0-f860-1b87-4aed8ce68c5f.jpg"
"NK2852","schilderij","hoogte 56 cm; breedte 53.5 cm","NK_collectie/images_remove_frame/4054dae1-1538-250a-72fb-97b702ebdd6f.jpg"
"NK2853","schilderij","hoogte 84 cm; breedte 68.5 cm; hoogte 101 cm; breedte 85.7 cm; diepte 8 cm","NK_collectie/images_remove_frame/d6bb93e3-23bc-a5e0-f622-0ce240173b71.jpg"
"NK2853","schilderij","hoogte 84 cm; breedte 68.5 cm; hoogte 101 cm; breedte 85.7 cm; diepte 8 cm","NK_collectie/images_remove_frame/a5b40034-d1a8-b24e-b610-2726a92a0c7c.jpg"
"NK2853","schilderij","hoogte 84 cm; breedte 68.5 cm; hoogte 101 cm; breedte 85.7 cm; diepte 8 cm","NK_collectie/images_remove_frame/675dd01c-1c06-f4fb-ea9d-e278683847dd.jpg"
"NK2853","schilderij","hoogte 84 cm; breedte 68.5 cm; hoogte 101 cm; breedte 85.7 cm; diepte 8 cm","NK_collectie/images_remove_frame/08b67778-6882-538c-71e6-fb9f74a3d83b.jpg"
"NK2854","schilderij","hoogte 50 cm; breedte 72.5 cm","NK_collectie/images_remove_frame/043600a5-26d1-dab7-df52-b4fde5fad538.jpg"
"NK2854","schilderij","hoogte 50 cm; breedte 72.5 cm","NK_collectie/images_remove_frame/aec8a8e0-e182-e61c-7236-32db99dd9bee.jpg"
"NK2854","schilderij","hoogte 50 cm; breedte 72.5 cm","NK_collectie/images_remove_frame/422841fe-14d4-0f4c-fde7-9dd4eb01a836.jpg"
"NK2855","schilderij","hoogte 37.7 cm; breedte 30.7 cm; hoogte 53 cm; breedte 46.5 cm; diepte 5 cm","NK_collectie/images_remove_frame/276e1243-74e6-e36c-f93f-6b942ea3a2d8.jpg"
"NK2855","schilderij","hoogte 37.7 cm; breedte 30.7 cm; hoogte 53 cm; breedte 46.5 cm; diepte 5 cm","NK_collectie/images_remove_frame/1f9df338-540f-28b7-2660-7e1d3a4ed621.jpg"
"NK2855","schilderij","hoogte 37.7 cm; breedte 30.7 cm; hoogte 53 cm; breedte 46.5 cm; diepte 5 cm","NK_collectie/images_remove_frame/bdab7fc8-fb94-5ab6-0656-93f324c20dfd.jpg"
"NK2855","schilderij","hoogte 37.7 cm; breedte 30.7 cm; hoogte 53 cm; breedte 46.5 cm; diepte 5 cm","NK_collectie/images_remove_frame/bd773d62-bb2f-983f-a56b-e9ddf66d7c21.jpg"
"NK2857","schilderij","hoogte 38.5 cm; breedte 81.5 cm","NK_collectie/images_remove_frame/cfab5372-cbc0-57f5-66bc-33cf3a0e44ab.jpg"
"NK2857","schilderij","hoogte 38.5 cm; breedte 81.5 cm","NK_collectie/images_remove_frame/0d5f65b5-4b44-7517-5e3e-edb3442cd64b.jpg"
"NK2857","schilderij","hoogte 38.5 cm; breedte 81.5 cm","NK_collectie/images_remove_frame/2c2f7520-7d35-44ef-f717-5a9e9042c591.jpg"
"NK286","kan","hoogte 29 cm","NK_collectie/images_remove_frame/f00cbe48-ed95-1abd-8025-930052ac6fd3.jpg"
"NK2861","schilderij","hoogte 53 cm; breedte 83 cm","NK_collectie/images_remove_frame/3f9f3d64-fb36-e6ad-3070-f66bc92fc5a2.jpg"
"NK2861","schilderij","hoogte 53 cm; breedte 83 cm","NK_collectie/images_remove_frame/ce461c11-3d86-eeaf-937e-98d53cc32b84.jpg"
"NK2861","schilderij","hoogte 53 cm; breedte 83 cm","NK_collectie/images_remove_frame/d0fb6ddf-cb45-d8e1-8f0b-d681c02fca4c.jpg"
"NK2865","schilderij","hoogte 90.5 cm; breedte 129.5 cm; ""diepte / diameter"" 11 cm","NK_collectie/images_remove_frame/bf71a815-2ba4-b86a-9006-b14f031e7403.jpg"
"NK287","vaas","hoogte 32 cm; diameter 25 cm","NK_collectie/images_remove_frame/630df060-f3bd-1b10-deb9-4b18ea2e8e82.jpg"
"NK287","vaas","hoogte 32 cm; diameter 25 cm","NK_collectie/images_remove_frame/f5936106-a9d7-ca70-e149-5863a64367e4.jpg"
"NK2872","schilderij","hoogte 104 cm; breedte 129 cm; diepte 6 cm","NK_collectie/images_remove_frame/5d7f578b-da06-655f-e9be-c7d36ba3eace.jpg"
"NK2872","schilderij","hoogte 104 cm; breedte 129 cm; diepte 6 cm","NK_collectie/images_remove_frame/ee19957b-4410-96a8-caca-e0cb0d09050e.jpg"
"NK2872","schilderij","hoogte 104 cm; breedte 129 cm; diepte 6 cm","NK_collectie/images_remove_frame/69746137-fcc8-9d95-6e86-4d39e58407c6.jpg"
"NK2872","schilderij","hoogte 104 cm; breedte 129 cm; diepte 6 cm","NK_collectie/images_remove_frame/dc6f1fa0-98f7-c388-1b71-587bd796d9d9.jpg"
"NK2875","schilderij","hoogte 47 cm; breedte 41 cm; diepte 5 cm; hoogte 24.5 cm; breedte 21.7 cm","NK_collectie/images_remove_frame/5967af47-ba1a-37d3-c928-bfe2760c1e47.jpg"
"NK2875","schilderij","hoogte 47 cm; breedte 41 cm; diepte 5 cm; hoogte 24.5 cm; breedte 21.7 cm","NK_collectie/images_remove_frame/d2fea813-b1df-9a86-fb23-18d5b4d7ec23.jpg"
"NK2875","schilderij","hoogte 47 cm; breedte 41 cm; diepte 5 cm; hoogte 24.5 cm; breedte 21.7 cm","NK_collectie/images_remove_frame/8294c233-f522-de4a-7b17-3326fc31caef.jpg"
"NK2878","schilderij","hoogte 46 cm; breedte 35.5 cm","NK_collectie/images_remove_frame/4999c272-0f0f-cfd7-8a6d-03ad435d219d.jpg"
"NK2878","schilderij","hoogte 46 cm; breedte 35.5 cm","NK_collectie/images_remove_frame/56606997-1b59-016c-364a-3dd928bf371b.jpg"
"NK2878","schilderij","hoogte 46 cm; breedte 35.5 cm","NK_collectie/images_remove_frame/db413b5a-f825-a8cc-aacb-82a5d06f2616.jpg"
"NK2879","schilderij","hoogte 64 cm; breedte 85 cm","NK_collectie/images_remove_frame/88f76f32-fc44-31b6-2393-b9ff8769494c.jpg"
"NK2879","schilderij","hoogte 64 cm; breedte 85 cm","NK_collectie/images_remove_frame/9d495b89-2014-1469-baec-153ef3416abf.jpg"
"NK2879","schilderij","hoogte 64 cm; breedte 85 cm","NK_collectie/images_remove_frame/90e23525-e5f0-99bb-4972-5948e7b237e4.jpg"
"NK2879","schilderij","hoogte 64 cm; breedte 85 cm","NK_collectie/images_remove_frame/b7c18e3f-763b-a8e1-74b8-e296a361cd0d.jpg"
"NK2882","schilderij","hoogte 151 cm; breedte 124 cm","NK_collectie/images_remove_frame/518f57aa-73b0-ae5f-86ef-d03a18243dd8.jpg"
"NK2882","schilderij","hoogte 151 cm; breedte 124 cm","NK_collectie/images_remove_frame/96ebe556-2c1b-6ee2-59b2-d82456cb6982.jpg"
"NK2882","schilderij","hoogte 151 cm; breedte 124 cm","NK_collectie/images_remove_frame/4f73fa00-9c80-f3c8-20e3-fc1ec838ee95.jpg"
"NK2882","schilderij","hoogte 151 cm; breedte 124 cm","NK_collectie/images_remove_frame/11bcb52e-f2d8-8b30-8505-5b2a31d3ba3b.jpg"
"NK2882","schilderij","hoogte 151 cm; breedte 124 cm","NK_collectie/images_remove_frame/cf891d62-81f5-4bca-50f8-0bb95e1250c2.jpg"
"NK2882","schilderij","hoogte 151 cm; breedte 124 cm","NK_collectie/images_remove_frame/583c6627-f9c4-2a4d-a40a-a2568120fe25.jpg"
"NK2882","schilderij","hoogte 151 cm; breedte 124 cm","NK_collectie/images_remove_frame/f2fc136a-b563-64dc-a4be-2cbe56d927ff.jpg"
"NK2882","schilderij","hoogte 151 cm; breedte 124 cm","NK_collectie/images_remove_frame/e941fd75-fc91-32a2-802e-3133a5ff1754.jpg"
"NK2883","schilderij","hoogte 78.5 cm; breedte 109.5 cm; hoogte 103 cm; breedte 134 cm; diepte 9 cm","NK_collectie/images_remove_frame/45c12e3e-94e7-b68b-7295-f486b7237957.jpg"
"NK2883","schilderij","hoogte 78.5 cm; breedte 109.5 cm; hoogte 103 cm; breedte 134 cm; diepte 9 cm","NK_collectie/images_remove_frame/4e0b87ce-c00f-6dc8-be2d-241489856b7e.jpg"
"NK2883","schilderij","hoogte 78.5 cm; breedte 109.5 cm; hoogte 103 cm; breedte 134 cm; diepte 9 cm","NK_collectie/images_remove_frame/30a2828b-7474-6cd9-9a13-474cb9d6d32e.jpg"
"NK2883","schilderij","hoogte 78.5 cm; breedte 109.5 cm; hoogte 103 cm; breedte 134 cm; diepte 9 cm","NK_collectie/images_remove_frame/9c2d1373-e17e-b311-4ed0-77e1bba759a4.jpg"
"NK2885","schilderij","hoogte 96 cm; breedte 83.9 cm; diepte 6.5 cm","NK_collectie/images_remove_frame/8c59d87a-8a5c-0483-e44b-8fb662dbc6b5.jpg"
"NK2885","schilderij","hoogte 96 cm; breedte 83.9 cm; diepte 6.5 cm","NK_collectie/images_remove_frame/819d0807-2b6d-06a5-d5db-043b9c29be21.jpg"
"NK2885","schilderij","hoogte 96 cm; breedte 83.9 cm; diepte 6.5 cm","NK_collectie/images_remove_frame/625dc672-757b-27d0-0b23-b32810e34568.jpg"
"NK2885","schilderij","hoogte 96 cm; breedte 83.9 cm; diepte 6.5 cm","NK_collectie/images_remove_frame/e9ed80b9-6144-78db-501d-312a41bdfb16.jpg"
"NK289","schaal","hoogte 9.5 cm; diameter 38.5 cm","NK_collectie/images_remove_frame/82f17688-cce1-26e7-89cc-8d493fee99b5.jpg"
"NK289","schaal","hoogte 9.5 cm; diameter 38.5 cm","NK_collectie/images_remove_frame/b714ef69-3433-91cc-a2d3-34807407abef.jpg"
"NK289","schaal","hoogte 9.5 cm; diameter 38.5 cm","NK_collectie/images_remove_frame/723dd80a-5b8b-1184-00ff-ac625b9a4fea.jpg"
"NK289","schaal","hoogte 9.5 cm; diameter 38.5 cm","NK_collectie/images_remove_frame/07287941-34cc-1c4e-0aca-a42f55269806.jpg"
"NK2890","altaarstuk","hoogte 116 cm; breedte 48 cm; hoogte 135.6 cm; breedte 122 cm; diepte 9 cm","NK_collectie/images_remove_frame/289ea94c-16fd-efb4-c82f-d85ae636adf2.jpg"
"NK2890","altaarstuk","hoogte 116 cm; breedte 48 cm; hoogte 135.6 cm; breedte 122 cm; diepte 9 cm","NK_collectie/images_remove_frame/552aaede-7bc2-ad1a-3922-7b0ef4ec12b9.jpg"
"NK2890","altaarstuk","hoogte 116 cm; breedte 48 cm; hoogte 135.6 cm; breedte 122 cm; diepte 9 cm","NK_collectie/images_remove_frame/591954a9-4bcf-5468-ebc1-142f7fde8ab5.jpg"
"NK2890","altaarstuk","hoogte 116 cm; breedte 48 cm; hoogte 135.6 cm; breedte 122 cm; diepte 9 cm","NK_collectie/images_remove_frame/230ebbde-e804-4c21-1995-f5e2013ba9d1.jpg"
"NK2891","schilderij","hoogte 201 cm; breedte 100 cm; diepte 6 cm","NK_collectie/images_remove_frame/a18ca9f9-ef04-f709-f2c2-d784003b98fe.jpg"
"NK2891","schilderij","hoogte 201 cm; breedte 100 cm; diepte 6 cm","NK_collectie/images_remove_frame/bc243f56-bfff-6d9a-7bf1-a374915ffcd2.jpg"
"NK2891","schilderij","hoogte 201 cm; breedte 100 cm; diepte 6 cm","NK_collectie/images_remove_frame/927be09f-9c6e-ac17-74c9-b7a3def2cd6e.jpg"
"NK2892","schilderij","hoogte 29.5 cm; breedte 23.5 cm","NK_collectie/images_remove_frame/897e8e44-5000-a1b3-9c90-08df531280cb.jpg"
"NK2892","schilderij","hoogte 29.5 cm; breedte 23.5 cm","NK_collectie/images_remove_frame/c9e7ee3e-aac3-a44b-2693-87e93a320b34.jpg"
"NK2892","schilderij","hoogte 29.5 cm; breedte 23.5 cm","NK_collectie/images_remove_frame/998cdcc3-8d0b-40f7-ea28-c133c3de88cc.jpg"
"NK2893","schilderij","hoogte 29.5 cm; breedte 23.5 cm","NK_collectie/images_remove_frame/d5e68ecc-d46b-938f-5fc3-218a76d2c799.jpg"
"NK2893","schilderij","hoogte 29.5 cm; breedte 23.5 cm","NK_collectie/images_remove_frame/d8d618ee-6849-a54e-02eb-80be35461474.jpg"
"NK2893","schilderij","hoogte 29.5 cm; breedte 23.5 cm","NK_collectie/images_remove_frame/1d27d86d-3b7d-b06a-da5e-2a801bcf9910.jpg"
"NK29","schrijfkabinet","hoogte 238 cm; breedte 111 cm; ""diepte / diameter"" 60 cm","NK_collectie/images_remove_frame/22ebc7fa-1cfc-7dae-439f-228b6d137a28.jpg"
"NK29","schrijfkabinet","hoogte 238 cm; breedte 111 cm; ""diepte / diameter"" 60 cm","NK_collectie/images_remove_frame/1c5ae09c-ee8e-0909-5618-9933c0c3d860.jpg"
"NK29","schrijfkabinet","hoogte 238 cm; breedte 111 cm; ""diepte / diameter"" 60 cm","NK_collectie/images_remove_frame/2ad838e1-5122-f72c-a079-5219e2b39dd4.jpg"
"NK29","schrijfkabinet","hoogte 238 cm; breedte 111 cm; ""diepte / diameter"" 60 cm","NK_collectie/images_remove_frame/15e90a8f-6d18-8ec9-51fb-15f0bc09e881.jpg"
"NK290","schaal","hoogte 4 cm; ""diepte / diameter"" 22 cm","NK_collectie/images_remove_frame/0c66e877-3130-be52-9fe2-e8e76019e2d7.jpg"
"NK290","schaal","hoogte 4 cm; ""diepte / diameter"" 22 cm","NK_collectie/images_remove_frame/4e248e55-8a4f-027e-7049-06ac25370e52.jpg"
"NK290","schaal","hoogte 4 cm; ""diepte / diameter"" 22 cm","NK_collectie/images_remove_frame/aee466c0-b76a-09cd-2369-c0482d6ac27d.jpg"
"NK290","schaal","hoogte 4 cm; ""diepte / diameter"" 22 cm","NK_collectie/images_remove_frame/c743c56a-757f-4ae2-9ee9-a0293cfccfe7.jpg"
"NK2900","Yalameh-tapijt","hoogte 224 cm; breedte 163 cm","NK_collectie/images_remove_frame/947629f8-9fe4-2b73-df80-e9cd38f3753c.jpg"
"NK2900","Yalameh-tapijt","hoogte 224 cm; breedte 163 cm","NK_collectie/images_remove_frame/5f95f81f-c5cf-a106-d6e2-713863a2d1e3.jpg"
"NK2900","Yalameh-tapijt","hoogte 224 cm; breedte 163 cm","NK_collectie/images_remove_frame/a891d0be-8c42-6947-c34f-a8f4873a5f02.jpg"
"NK2900","Yalameh-tapijt","hoogte 224 cm; breedte 163 cm","NK_collectie/images_remove_frame/994bd310-d6eb-f3eb-0d1b-463a262ae9f8.jpg"
"NK2900","Yalameh-tapijt","hoogte 224 cm; breedte 163 cm","NK_collectie/images_remove_frame/0ecd2533-9c3e-343c-0d24-574a8e13c2bd.jpg"
"NK2900","Yalameh-tapijt","hoogte 224 cm; breedte 163 cm","NK_collectie/images_remove_frame/b650309d-0770-615e-00bb-78a22eba67f4.jpg"
"NK2901","loper","hoogte 459 cm; breedte 104 cm","NK_collectie/images_remove_frame/307a14c1-837c-ed79-fa6a-a9b2f426b7d8.jpg"
"NK2901","loper","hoogte 459 cm; breedte 104 cm","NK_collectie/images_remove_frame/611a4fa7-6825-2069-c243-61ee417613ef.jpg"
"NK2901","loper","hoogte 459 cm; breedte 104 cm","NK_collectie/images_remove_frame/646131d8-4a56-9be8-0182-47b54dd04c3f.jpg"
"NK2901","loper","hoogte 459 cm; breedte 104 cm","NK_collectie/images_remove_frame/61dd90fc-5910-2af5-c4d5-22b2ef527c83.jpg"
"NK2903-A-B","bonbonnière","  ","NK_collectie/images_remove_frame/4c1a2151-bd73-b0ba-c748-22e3f958fb76.jpg"
"NK2903-A1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/15e14cd9-63d0-e2f3-fe08-b05e0e19d785.jpg"
"NK2903-A1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/c4744398-afc8-f70c-6532-c0a82cd5ae89.jpg"
"NK2903-A1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/4b523692-e6b0-275b-a964-cb1efc5ce089.jpg"
"NK2903-A1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/22732c2c-4267-fc6a-b9c9-ee1dfc80f8a6.jpg"
"NK2903-A1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/3a1d87e2-0171-f5f6-1771-3def33f89f5a.jpg"
"NK2903-A1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/5dde9fbe-ecc8-f03b-e176-f01aeb4f10c8.jpg"
"NK2903-A1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/bdaad69e-e344-a69a-a3df-672855f74a73.jpg"
"NK2903-B1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/a20d1cae-8613-0585-bd36-a195ab1381fc.jpg"
"NK2903-B1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/b3405674-7249-f3c4-cb8e-63e2f057dd21.jpg"
"NK2903-B1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/91759293-e033-6393-7aea-911e27704f1d.jpg"
"NK2903-B1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/84c93ec4-00ec-0c68-191f-223bd443b246.jpg"
"NK2903-B1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/d85b0e5d-67b0-e08e-7481-b56648645a21.jpg"
"NK2903-B1-2","bonbonnière","hoogte 17 cm; breedte 11 cm","NK_collectie/images_remove_frame/5a71071b-109a-b7f3-74fe-86c4be8f5569.jpg"
"NK2906","petite commode","hoogte 86 cm; breedte 81 cm; diepte 49 cm","NK_collectie/images_remove_frame/f894a1e7-3d23-8f39-df15-67e4e7ef33f8.jpg"
"NK2906","petite commode","hoogte 86 cm; breedte 81 cm; diepte 49 cm","NK_collectie/images_remove_frame/1f1928f5-28ca-ff19-5c4a-85a3b742ea7b.jpg"
"NK2906","petite commode","hoogte 86 cm; breedte 81 cm; diepte 49 cm","NK_collectie/images_remove_frame/ca83cbf2-2734-db81-5737-a48cc447f445.jpg"
"NK2907","tafel","hoogte 78 cm; breedte 96.5 cm; ""diepte / diameter"" 68 cm","NK_collectie/images_remove_frame/38f01e64-962d-824a-5474-a1ff1cf4f362.jpg"
"NK2907","tafel","hoogte 78 cm; breedte 96.5 cm; ""diepte / diameter"" 68 cm","NK_collectie/images_remove_frame/a2b2423a-79be-61f1-bdb8-68389c0096a0.jpg"
"NK2907","tafel","hoogte 78 cm; breedte 96.5 cm; ""diepte / diameter"" 68 cm","NK_collectie/images_remove_frame/197e938c-c5c4-6f7a-fe4b-e35a87ee4f05.jpg"
"NK2907","tafel","hoogte 78 cm; breedte 96.5 cm; ""diepte / diameter"" 68 cm","NK_collectie/images_remove_frame/fd2260d2-c4b6-4a2c-acd3-c8c1be7aedc3.jpg"
"NK2908","schilderij","hoogte 28.2 cm; breedte 61 cm","NK_collectie/images_remove_frame/336f7d35-4edc-4d8e-504a-d000bfe08861.jpg"
"NK2908","schilderij","hoogte 28.2 cm; breedte 61 cm","NK_collectie/images_remove_frame/4b8bcf2d-74c5-6895-8688-01d7c14ffb3b.jpg"
"NK2910","schilderij","hoogte 33.5 cm; breedte 27.5 cm","NK_collectie/images_remove_frame/cd3dab40-7a0b-2922-1c94-5c9d6ee7ba06.jpg"
"NK2910","schilderij","hoogte 33.5 cm; breedte 27.5 cm","NK_collectie/images_remove_frame/58c0326b-64e8-b790-e030-86f09d6e2dc7.jpg"
"NK2913","Kashan-tapijt","hoogte 466 cm; breedte 344 cm","NK_collectie/images_remove_frame/4e7741bf-c514-f7c7-35fc-ac0d006f6971.jpg"
"NK2913","Kashan-tapijt","hoogte 466 cm; breedte 344 cm","NK_collectie/images_remove_frame/f9d25bc7-6119-a524-8724-6cdd328b826c.jpg"
"NK2913","Kashan-tapijt","hoogte 466 cm; breedte 344 cm","NK_collectie/images_remove_frame/5fdd7d81-6529-8d19-b1a3-775642d4954b.jpg"
"NK2913","Kashan-tapijt","hoogte 466 cm; breedte 344 cm","NK_collectie/images_remove_frame/13e067fe-45ae-b56d-804b-2f96a64c83e5.jpg"
"NK2916","schilderij","hoogte 90.5 cm; breedte 118 cm","NK_collectie/images_remove_frame/7eae7f70-9ea1-3e40-17ae-615253c660f6.jpg"
"NK2917","schilderij","hoogte 191.5 cm; breedte 219.5 cm","NK_collectie/images_remove_frame/a466ec63-2381-69b9-5b2a-4c35dce568fe.jpg"
"NK2917","schilderij","hoogte 191.5 cm; breedte 219.5 cm","NK_collectie/images_remove_frame/d8e48291-6449-a671-6bbf-d6c43e1f7e4c.jpg"
"NK2917","schilderij","hoogte 191.5 cm; breedte 219.5 cm","NK_collectie/images_remove_frame/2e915e5d-0f8b-2ce3-e7c6-e9b12af37617.jpg"
"NK2920","schilderij","hoogte 61 cm; breedte 52 cm","NK_collectie/images_remove_frame/bdd35aba-eb64-a95b-774f-c594c6003e20.jpg"
"NK2920","schilderij","hoogte 61 cm; breedte 52 cm","NK_collectie/images_remove_frame/a3821629-3776-25fd-dca0-830fb878568d.jpg"
"NK2920","schilderij","hoogte 61 cm; breedte 52 cm","NK_collectie/images_remove_frame/5e2fb573-2d9b-38c3-c05b-d2e7da8eb60c.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/5d27e069-52a2-c409-0464-785cdc4d85fe.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/a0de9829-66e6-3fee-0443-e61aa5e08701.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/3878b796-3baf-5a28-64b1-01e3bdc5a237.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/81660275-c8cc-ade1-3ab4-1eda9adb2564.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/c62691a6-e730-128f-8877-6a6ad32483c9.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/45d84cb3-8563-44ee-0e84-8ba66cf7646e.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/89ff3fe2-9b2a-40c0-73e4-a0e91525d2cc.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/d585ce4c-e148-6f1c-ebe0-af4dab6456da.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/5992579f-bb09-78d2-1509-741ad2275a16.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/082e4f0a-a309-0677-3baf-5d9dc497591f.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/04f02e87-d665-02c8-d5ba-5fc90bb91872.jpg"
"NK2921","schilderij","hoogte 62.7 cm; breedte 73.1 cm","NK_collectie/images_remove_frame/5a921801-3fee-dd3f-fe21-d2a27c2b6cc0.jpg"
"NK2922","schilderij","hoogte 88 cm; breedte 102 cm; diepte 7 cm; hoogte 75 cm; breedte 88 cm","NK_collectie/images_remove_frame/798cd998-4fbc-b53f-2ce3-07f395cd6c90.jpg"
"NK2922","schilderij","hoogte 88 cm; breedte 102 cm; diepte 7 cm; hoogte 75 cm; breedte 88 cm","NK_collectie/images_remove_frame/a9eda5c9-476c-11a7-089b-1a60771a177a.jpg"
"NK2922","schilderij","hoogte 88 cm; breedte 102 cm; diepte 7 cm; hoogte 75 cm; breedte 88 cm","NK_collectie/images_remove_frame/31111bd6-83ad-e153-bdcd-2a2ae52f1d99.jpg"
"NK2929","schilderij","hoogte 130 cm; breedte 260 cm","NK_collectie/images_remove_frame/0d63dda8-e179-8eaa-6848-421a79840706.jpg"
"NK2929","schilderij","hoogte 130 cm; breedte 260 cm","NK_collectie/images_remove_frame/3a32207c-67fe-1b40-5fc8-4e40427dc9f2.jpg"
"NK2929","schilderij","hoogte 130 cm; breedte 260 cm","NK_collectie/images_remove_frame/fb31f225-f025-b781-83e8-7c23473f57b2.jpg"
"NK2929","schilderij","hoogte 130 cm; breedte 260 cm","NK_collectie/images_remove_frame/072ee8e1-fcf0-6c71-3664-6bbc61183ae2.jpg"
"NK2932","schilderij","hoogte 29 cm; breedte 36.5 cm; hoogte 44.5 cm; breedte 52.3 cm; diepte 7 cm","NK_collectie/images_remove_frame/c45088f1-1b91-4636-0e15-04190d6996d8.jpg"
